customer_id,customer_name,phone_number,vendor_name,item_id,item,item_img_url,rating,section,section_number,distance,rnk
562,Roger Erickson,(605)968-9526x46755,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.08608732,244,325,81,1
563,James Jenkins,001-500-588-9177x938,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09723781,244,318,74,1
564,Jonathan Curtis,001-751-280-1359,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.08411292,217,185,32,1
565,Troy Carson,+1-458-210-3162x4347,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.1440783,139,136,3,1
566,Lisa Olson,+1-698-557-1815x1037,Streats of Detroit,148,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.09781422,126,128,2,1
567,David Wright,814-951-9119,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.28848612,244,285,41,1
568,Christopher Peterson,6166147856,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10548497,244,319,75,1
569,Jose Vaughn,204.224.7465x051,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.06600192,223,314,91,1
570,Caitlin Huber,406.630.5992,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.17696825,137,152,15,1
571,Leah Warner,001-595-539-9308x317,Kickoff Classics,309,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.10461534,208,189,19,1
571,Leah Warner,001-595-539-9308x317,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.11531656,208,189,19,1
572,Ricardo Price,624.343.6504,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.17779775,206,195,11,1
573,Mallory Bauer,001-578-497-9633x9578,Big Boy,11,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.18789215,108,113,5,1
574,Richard Graham,001-338-344-1620,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.2065537,223,341,118,1
575,Chelsea Fernandez,+1-255-967-6646x5246,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.11131436,227,247,20,1
576,William Brown,779-619-4323x443,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.13229224,244,315,71,1
577,Amanda King,9726964097,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14181337,227,337,110,1
578,Alan Torres,285-208-5841,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.11084371,223,224,1,1
579,Eric Hunter,745.930.7469x608,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.1050134,137,151,14,1
580,Henry Greer,804-928-7992x6631,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.14212453,223,319,96,1
581,Jane Tucker,295-433-2568x119,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.1190573,206,176,30,1
582,David Barry,336.216.4818x7796,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.11796375,223,227,4,1
583,Leah Steele,950.768.1448x768,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.1487067,137,154,17,1
584,Mark Stewart,001-226-673-5847x28646,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.10863803,223,254,31,1
585,Jason Gregory,317.657.4110,Streats of Detroit,218,Gatorade,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.07828805,238,280,42,1
586,Lee Hall,652-717-3385x509,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.08783868,223,284,61,1
587,Debra Taylor,+1-408-225-3315x632,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.15802838,223,194,29,1
588,Jennifer Anderson,265.255.7906,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.042246167,244,307,63,1
589,Daniel Martinez,+1-207-417-8816x1004,Streats of Detroit,112,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.27464014,109,105,4,1
590,Christian Davis,+1-701-837-7550x0761,South East Pub,341,Premium Cocktail,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.12745288,214,214,0,1
591,Robert Bray,+1-629-986-2048x98610,Coppercraft Distillery,31,Cocktails and Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true,0.107303,121,122,1,1
592,James Bailey,(540)750-3952x13233,Kickoff Classics,303,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.071476385,208,193,15,1
592,James Bailey,(540)750-3952x13233,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.083095,208,193,15,1
593,Howard Thompson,001-759-925-2436x40459,Streats of Detroit,131,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.10821716,124,127,3,1
594,Rhonda Mcgee,807.561.9390x253,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.062351152,137,147,10,1
595,Thomas Howard,+1-690-245-0929,Big Boy,21,Grilled Chicken Breast Sandwich ,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true,0.12640211,230,290,60,1
595,Thomas Howard,+1-690-245-0929,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.1303198,230,290,60,1
596,Ryan White,309.971.2903,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.089654274,227,232,5,1
597,Michelle Lyons,(942)679-1262x197,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.18484078,244,276,32,1
598,Robert Terry MD,(437)611-5965,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.21674535,217,206,11,1
599,Laurie Williamson,647-541-7769,Lefty's Cheesesteaks,88,Chicken Hoagie,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true,0.10306752,103,104,1,1
600,Rebecca Baker,969.543.0239x6062,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.071656354,208,169,39,1
601,Nathaniel Spencer,(507)872-3755x6387,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.12295724,227,280,53,1
602,Richard Myers,+1-345-915-7480,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.26885933,244,283,39,1
603,Thomas Valenzuela,543-628-5818x489,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.13860238,208,168,40,1
604,Oscar Scott,(666)953-1980x40270,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.07492361,244,280,36,1
605,Anne Rivera,001-698-649-3777,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.08321206,223,230,7,1
606,Ryan Porter,896-491-2054x039,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10473448,223,234,11,1
607,Amy Reed,6897505260,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.07962745,217,214,3,1
608,Eric Chen III,949.353.1256,Lefty's Cheesesteaks,88,Chicken Hoagie,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true,0.08744886,103,103,0,1
609,Jill Wolfe PhD,+1-509-538-6928x04666,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.17182903,244,341,97,1
610,Elizabeth Wilson,(411)232-9309x50428,Big Boy,29,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.09037908,230,308,78,1
611,Beth Barber,001-367-289-2361x480,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14766398,244,344,100,1
612,Nancy Colon,509-228-4966,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.17207173,137,137,0,1
613,Brittany Bowman,318-888-0800x485,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.0739736,227,346,119,1
614,Lori Bailey,710-569-4994,Streats of Detroit,142,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.0662406,126,163,37,1
615,Sara Davis,001-616-688-0837x1710,Big Boy,19,Regular or Large Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.17078774,127,130,3,1
616,Larry Torres,+1-284-879-3611x89245,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.116984084,223,289,66,1
617,Miss Kimberly Hughes,674-450-8111,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.03769457,208,185,23,1
618,Thomas Rivera,(484)414-4134x239,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.182551,244,322,78,1
619,Thomas Johnston,(950)903-4844,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.14227273,223,331,108,1
620,Carolyn Gutierrez,639.725.2069,Kickoff Classics,312,Chicken Tender Basket,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/13_chicken_wing.jpg?raw=true,0.18559186,208,201,7,1
621,Mark Archer,370-491-7487x7388,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.13779993,244,317,73,1
622,Joshua Harding,+1-654-231-3621x41288,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.17995445,206,184,22,1
623,John Hammond,+1-636-878-4181x0736,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09822657,227,260,33,1
624,Tiffany Hart,8883928883,Turf Tavern,286,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.05405491,132,132,0,1
625,Barbara Boyd,001-282-966-9444x104,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10958934,217,195,22,1
626,Martin Marquez,857-753-6219,Streats of Detroit,120,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.09440402,120,112,8,1
627,Jeffrey Smith,504.652.6235x9316,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.07730419,223,253,30,1
627,Jeffrey Smith,504.652.6235x9316,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.07888272,223,253,30,1
628,Christine Jones,001-623-269-2746x8911,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.07945626,244,325,81,1
629,Kent Mitchell,716.496.9267x429,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.13017172,139,151,12,1
630,Michael Brewer,(974)383-5511x854,South East Pub,346,Craft Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true,0.08220424,214,341,127,1
630,Michael Brewer,(974)383-5511x854,South East Pub,341,Premium Cocktail,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.11657524,214,341,127,1
631,Fernando Greene,001-706-765-6112x13350,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.10559574,236,269,33,1
632,Tara Grimes,484-953-2218,Streats of Detroit,160,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.091276675,130,126,4,1
633,Renee Flores,682.851.7053,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14775586,244,318,74,1
634,Ryan Hall,(293)858-9813,Streats of Detroit,214,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.08164916,238,229,9,1
635,Paul Morgan,001-313-387-5445x00813,Streats of Detroit,120,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.21091181,120,125,5,1
636,Maurice Walker,001-552-682-2046x8584,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09875313,244,310,66,1
637,Shawn Horne,+1-437-426-8068,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10513435,244,306,62,1
638,Rhonda Fowler,272-802-8077x79514,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.08734028,208,193,15,1
639,Linda Wilson,001-689-936-3727x4943,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.17361555,227,308,81,1
640,Meghan Greene,001-383-406-1575x1098,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.30797,244,297,53,1
